Id,SalePrice
1646,157861.1503893016
1647,158448.8637902353
1648,133416.02422514907
1649,148133.39054278182
1650,106106.6555316437
1651,120813.74866960378
1652,93961.53364988283
1653,97669.08785975858
1654,139021.37740778585
1655,142755.08801700416
1656,133671.54008001965
1657,146883.47126561985
1658,146763.46341292257
1659,108288.7031587487
1660,165221.15795518568
1661,424338.8074753105
1662,390225.99067863496
1663,394360.1309512198
1664,540634.4334831319
1665,311761.8926472983
1666,335413.6145266175
1667,372984.9458391263
1668,358373.3674741505
1669,279952.50968113355
1670,358586.6503742689
1671,266815.8938389245
1672,442632.72975484014
1673,280580.4640748097
1674,234053.3705722695
1675,200037.9331983641
1676,196409.2562921196
1677,221408.9034858392
1678,477925.93748223025
1679,413916.3837965242
1680,347944.4598452295
1681,253110.66530929232
1682,312827.0191893465
1683,187387.5819844453
1684,168597.48666669452
1685,171908.3899410766
1686,165247.94186022587
1687,172979.80898156005
1688,187037.32024314543
1689,189462.92414189118
1690,197840.0465622501
1691,179171.68892878786
1692,258764.37779326894
1693,165644.12604678242
1694,182279.68041407783
1695,161351.40053206432
1696,268823.0470690636
1697,162942.2104868003
1698,355973.8860327058
1699,323259.7493970416
1700,258369.93350691278
1701,272031.83292197325
1702,247964.38922345225
1703,243051.93168890668
1704,280120.68978992023
1705,228417.31600028247
1706,456664.86518890597
1707,217622.2741145805
1708,204267.41050651157
1709,242114.1563382369
1710,220233.9246010818
1711,268044.6622311184
1712,265154.71688636753
1713,281324.81523497833
1714,225365.95352052373
1715,211213.53671477077
1716,174095.14158734697
1717,166700.06399994908
1718,130413.18108757683
1719,208241.7546392762
1720,236309.4142176173
1721,156587.30762264703
1722,122912.49612041723
1723,155947.41845574309
1724,206263.93635485566
1725,239166.96501117334
1726,182012.71227407985
1727,162682.17705145958
1728,169430.03622436602
1729,160524.63526850578
1730,158032.01714902342
1731,120177.40300712129
1732,124612.09335328592
1733,109592.9408762804
1734,104110.66122566527
1735,124262.95783140894
1736,106629.75479966615
1737,303316.30541090365
1738,248597.65218219243
1739,241006.8602911834
1740,242805.3319904129
1741,203988.77713282628
1742,179444.58204594156
1743,175571.5817907661
1744,356215.26263705734
1745,212248.69328563404
1746,187304.65591482402
1747,221166.8212659823
1748,218905.70304645377
1749,150633.2711435717
1750,123245.87821615706
1751,239935.4258986162
1752,115307.13249511352
1753,155210.47489713278
1754,189420.95093240315
1755,178298.86941315897
1756,124643.8232115737
1757,121627.2769856385
1758,154527.1976556276
1759,165495.84100771183
1760,157226.2790144333
1761,145029.41846472758
1762,166079.4530203315
1763,192758.96439979284
1764,115242.80294645217
1765,155245.37706017584
1766,185895.83219847846
1767,222169.90377395204
1768,147056.1261210093
1769,172517.071470002
1770,146725.03631828338
1771,115475.42658946542
1772,137603.890746027
1773,125503.65864050371
1774,150511.87925915077
1775,140025.26219829402
1776,121937.74757294782
1777,104528.6140721564
1778,142213.58345726435
1779,123623.12805843627
1780,178203.5449991374
1781,130389.17055135264
1782,91021.10364852584
1783,155160.75990668274
1784,113065.05150160225
1785,133697.53950859554
1786,160396.4946142375
1787,167584.10447255732
1788,65961.69782213589
1789,100456.4366555317
1790,88447.82816234363
1791,184395.7761605107
1792,165597.0338809097
1793,115851.40676046014
1794,150380.62846914196
1795,136357.92916298847
1796,129201.66535934733
1797,103699.33906354517
1798,116943.82144317229
1799,109117.9975278059
1800,132903.7250950699
1801,128184.08669549495
1802,124071.83247804269
1803,155163.37492018525
1804,138522.146158296
1805,129100.29341806647
1806,122593.36288988171
1807,126925.75630174638
1808,122838.96821210583
1809,122704.0089920417
1810,138613.18275936227
1811,87913.98770737922
1812,94610.47869799021
1813,127330.74311562079
1814,85785.06061236991
1815,62824.913581956636
1816,100824.51894373173
1817,115571.25136154538
1818,164945.8691284936
1819,143885.58698608517
1820,56018.0213750257
1821,111048.07583690423
1822,156340.30876342952
1823,39395.88646008741
1824,121970.39369262321
1825,142878.35914233472
1826,110355.56981009667
1827,96495.49814493599
1828,123337.4268490911
1829,111186.87073507135
1830,153336.7672775195
1831,152096.91174041753
1832,88125.63966395729
1833,145994.87899920676
1834,135005.8806234682
1835,117733.49643176951
1836,133535.19036165456
1837,78283.97721357168
1838,126647.16327419465
1839,93742.81896844893
1840,137702.68335762052
1841,143932.4648526917
1842,86391.4364625296
1843,123880.18163995765
1844,139797.520995694
1845,149822.8012501816
1846,151215.27657379225
1847,196319.563883088
1848,69312.79508994511
1849,116899.18757354259
1850,119589.97452300104
1851,168335.82103512736
1852,122182.48180959598
1853,134806.28752477842
1854,160928.42987787473
1855,152128.31707714364
1856,218429.64348979958
1857,165617.45983429073
1858,149558.4305817882
1859,130534.74131156213
1860,158802.50890475936
1861,129632.5582992372
1862,286606.53535668267
1863,265436.314857032
1864,265515.93016383826
1865,350961.2914320807
1866,340009.50303877954
1867,226687.0110572932
1868,279294.3430966807
1869,196909.4668623163
1870,218253.20039556705
1871,245515.6414705421
1872,171472.87158803153
1873,246652.4369544518
1874,142307.64012208424
1875,196847.74172990816
1876,195462.758281331
1877,207644.31583577563
1878,190102.95835378004
1879,130403.84998737695
1880,120453.22641062079
1881,251679.2586283001
1882,242622.73902872682
1883,184575.4205934651
1884,208226.81787883356
1885,237382.8180803328
1886,286648.2794800503
1887,208127.31567450217
1888,250823.39569425664
1889,169531.12440492504
1890,115742.48443203038
1891,130318.06304043398
1892,94751.95671535171
1893,130176.56827177829
1894,132360.18121024867
1895,146216.2550131537
1896,131937.9122119546
1897,103739.29421155015
1898,113728.63189071785
1899,167936.19385323685
1900,143875.36932856383
1901,160478.32552189016
1902,147497.14001517463
1903,204757.67598098394
1904,129927.58545115832
1905,189498.5871361476
1906,129769.22364933923
1907,217226.32609114604
1908,99066.04767756772
1909,119982.73438721201
1910,112891.36579887368
1911,203547.01569986722
1912,313381.9049282038
1913,142133.43046133677
1914,59387.42395142179
1915,329803.1717282798
1916,69459.59296091349
1917,241836.81429696403
1918,126574.33923053445
1919,167325.3414437053
1920,157262.1057210374
1921,426383.75723943417
1922,346735.16917288594
1923,247525.48769250192
1924,245499.04194698198
1925,201173.12167531444
1926,397621.73983939807
1927,141363.97557566583
1928,164676.4896788478
1929,126586.1370142965
1930,133111.8187509558
1931,136303.03508501098
1932,140759.5387654846
1933,204933.25741581223
1934,178667.62582989072
1935,164918.90539765073
1936,199450.41566166456
1937,179993.17078049638
1938,176193.48709283996
1939,242415.3331803755
1940,179479.84756837616
1941,159113.7497588123
1942,180450.8049106105
1943,213156.866203664
1944,352847.4429165195
1945,374886.8370752594
1946,149752.02307201136
1947,305755.8488113778
1948,163222.6994826242
1949,257925.59901359418
1950,186558.5102919527
1951,263028.6382606766
1952,218167.13676761446
1953,153392.7011891565
1954,176364.8356105211
1955,138821.29515222897
1956,324802.4645068201
1957,147301.0332766677
1958,295331.3292545433
1959,153888.45024416415
1960,120295.44963405395
1961,118927.89472640869
1962,93437.45329247942
1963,99569.33367336576
1964,109264.16576417652
1965,145597.9405670735
1966,138528.64010355948
1967,290188.74858562974
1968,441139.1161662744
1969,384431.5922160643
1970,392519.40651902434
1971,457686.98805132427
1972,370591.45700947475
1973,283719.623747773
1974,339955.78944950714
1975,537062.9062163129
1976,267597.8967774644
1977,360258.6901875724
1978,362223.2806679727
1979,342035.3393670222
1980,217816.1735979161
1981,355055.3857370571
1982,220729.17064607952
1983,203522.50262830313
1984,170766.49777710086
1985,219435.94379912957
1986,210285.78727523802
1987,180961.48296965932
1988,177159.3020019013
1989,189673.11405072655
1990,205416.65482805425
1991,226921.73292731604
1992,217548.24704913257
1993,161731.660711553
1994,234117.63788472122
1995,184064.9969220633
1996,248701.28603466874
1997,311541.4727049776
1998,328609.5625448547
1999,288618.10622567276
2000,325252.34415748576
2001,274759.115069302
2002,238238.75340764935
2003,257062.83086252265
2004,281988.7316233993
2005,225757.60337420236
2006,214861.08821990486
2007,245407.6781484114
2008,202283.31442287128
2009,198661.8822785265
2010,190899.08867291623
2011,133879.944700049
2012,167162.42974389368
2013,186802.06751632178
2014,187612.22540521366
2015,212419.60948001483
2016,194855.6068685538
2017,190890.50153770566
2018,118059.43092577481
2019,127040.71084548727
2020,101949.36170898986
2021,95488.65840701552
2022,199859.01197356993
2023,139939.46865722316
2024,269446.9403333298
2025,329017.8469777056
2026,177480.56603694573
2027,153964.214581393
2028,144959.9134718192
2029,161379.57564735506
2030,261127.19561931601
2031,218928.34469774546
2032,250507.39102399495
2033,253641.0202255582
2034,171153.3330600742
2035,222065.31362966364
2036,195802.37827281601
2037,200007.6586586734
2038,311443.6552528205
2039,235741.1835268696
2040,246139.34514571697
2041,323956.9056621082
2042,203930.5649101591
2043,177936.22770629593
2044,171935.25364012123
2045,221471.48996011593
2046,150705.09259589
2047,146886.09240106784
2048,140046.54801026615
2049,155067.1086802021
2050,176134.3691252214
2051,108751.70982303686
2052,117197.91015498064
2053,151376.50388672214
2054,92747.32951080719
2055,161929.34880997712
2056,149989.6366425574
2057,114314.07993947185
2058,230068.30358578963
2059,126702.71842131767
2060,178774.46357911412
2061,172255.16316755838
2062,132750.0678610584
2063,122069.49711201864
2064,145096.43656670177
2065,111154.24475842252
2066,173566.73673168465
2067,121206.39137931862
2068,157482.42967044312
2069,92032.4506094224
2070,118846.28146372121
2071,96182.25492219906
2072,163347.33414805087
2073,133424.2101781678
2074,187071.53191265266
2075,141364.42811632206
2076,111289.89128596176
2077,156909.04190164682
2078,122575.72383752104
2079,132155.07152729572
2080,123181.09535870054
2081,123367.11332935355
2082,110272.07050422487
2083,153408.63250202028
2084,113436.44672536704
2085,118656.44158748174
2086,101616.23687268607
2087,131464.4996761057
2088,92509.74603751185
2089,76379.77057487551
2090,134912.29846883047
2091,110705.0176182288
2092,123637.12537702188
2093,122597.43605409324
2094,101466.3620879646
2095,160079.69396625325
2096,77700.72435845021
2097,98972.46930842384
2098,150376.47501479194
2099,57215.01267427819
2100,87699.24779415748
2101,110874.6010177291
2102,127059.8972020745
2103,113271.81627502709
2104,136698.82914017144
2105,136284.1530351037
2106,76558.07681095637
2107,202122.3581547786
2108,117371.03857710926
2109,115182.78454086039
2110,127110.09528539583
2111,132181.08680233787
2112,139931.1389098515
2113,116701.24543751804
2114,128027.22242746195
2115,168232.7549535152
2116,107157.15903314669
2117,152526.5741569677
2118,126868.72465358995
2119,120947.71563068505
2120,100573.75085871329
2121,91373.194526621
2122,119245.98878066328
2123,74621.42067839473
2124,150686.37438647222
2125,137952.3689590264
2126,149863.71166062908
2127,164594.39371266327
2128,128705.96692821303
2129,87408.74920676232
2130,126280.20088480209
2131,143277.33855615894
2132,117470.37473402247
2133,121945.00387578519
2134,119596.82719100245
2135,81361.74382055286
2136,78314.19051825328
2137,102869.92660904588
2138,126700.6438477071
2139,142935.49426028284
2140,138964.18555483455
2141,153852.6326080509
2142,126965.0789798586
2143,143181.8896431779
2144,118380.36515840252
2145,131691.50593211717
2146,169847.70135201543
2147,145470.4474416377
2148,128722.83925593836
2149,146312.560860728
2150,230766.734946009
2151,109698.53007547068
2152,183510.6905283605
2153,165426.6459979593
2154,99521.40216488176
2155,144804.96201249026
2156,265771.89925220376
2157,228746.59494052225
2158,238048.06079573938
2159,220117.44273191586
2160,184406.4827607534
2161,230896.1991799422
2162,386868.8578760905
2163,353934.2647949412
2164,258743.58543817996
2165,220563.4509030321
2166,154024.87677166454
2167,219832.16018982313
2168,198369.80184404505
2169,202871.3403376274
2170,221741.1589487378
2171,156855.18695597578
2172,127471.2772609037
2173,157135.37367747643
2174,235577.16539661062
2175,276285.6273812981
2176,311009.4715354791
2177,242645.8381500892
2178,211810.19954402372
2179,133227.6665304193
2180,218639.41646997043
2181,195966.56087301683
2182,223899.1078148191
2183,191945.59376272024
2184,114450.11128755377
2185,116545.7180549069
2186,133300.68148917265
2187,142388.00743884838
2188,151095.6305189137
2189,313273.36829774594
2190,78083.0603778706
2191,86240.67816103919
2192,85367.29527929201
2193,107293.65414162376
2194,100890.73404725266
2195,116777.71080165144
2196,111624.03628031141
2197,127608.86180883415
2198,165228.91195866757
2199,185517.99030548468
2200,144931.62926687574
2201,148162.61394998472
2202,205156.61239462974
2203,139046.56302031348
2204,184014.85272400494
2205,114630.34783268394
2206,127485.31246575713
2207,220169.30406473723
2208,257855.80080954585
2209,248050.11530667543
2210,109944.8609549308
2211,106793.74005483712
2212,117688.63877617856
2213,108320.77423550065
2214,142162.81794730984
2215,104927.99716770842
2216,156925.8534838881
2217,67545.52654120541
2218,85467.6029821662
2219,69636.47914300616
2220,66448.92867616098
2221,321997.6800416748
2222,282841.0106390094
2223,291398.3825447986
2224,215185.81485677732
2225,111111.24575646229
2226,192364.90595841527
2227,211274.51191663506
2228,278072.54819010926
2229,268963.3246583225
2230,156656.2325126169
2231,228811.4672739044
2232,187302.52631081615
2233,196860.41540027552
2234,242847.69657993104
2235,241296.34428106085
2236,267046.1260878356
2237,339611.7367998592
2238,206772.7622829613
2239,101163.85560125581
2240,165440.46708185464
2241,143763.35545733798
2242,134330.2171135494
2243,129072.17003214853
2244,109906.46624708416
2245,109420.9337450172
2246,153252.4045152411
2247,110044.5316115134
2248,122822.34694389955
2249,118336.71325461706
2250,123168.8428137642
2251,137311.9156213669
2252,182748.96498819345
2253,151735.11035877583
2254,173406.7548588708
2255,170877.08621150078
2256,174422.1760880657
2257,198646.5723217831
2258,151459.99001338618
2259,172423.75009651692
2260,150691.56298340188
2261,182611.57056458213
2262,214039.89062487485
2263,361662.2050996618
2264,471626.65548138076
2265,159435.44507254817
2266,286924.9014252901
2267,360164.5953896838
2268,387589.945958644
2269,141517.47473626703
2270,194090.4084599187
2271,224793.99411618058
2272,187945.17384260806
2273,156318.9885128329
2274,177888.90434615297
2275,158457.46875543517
2276,187242.47835437226
2277,180149.15292647717
2278,141580.21313582727
2279,131432.17253575884
2280,126098.09779827631
2281,168085.37784805632
2282,194982.2298401423
2283,103652.7462773184
2284,119320.92122191767
2285,146702.1732457938
2286,125700.73888814173
2287,369979.9686605409
2288,278295.5871471206
2289,381295.31966032356
2290,491825.17143253365
2291,329081.3215667264
2292,441689.3639003256
2293,518908.8423720668
2294,385165.71767850185
2295,527042.086074964
2296,300678.9229924843
2297,378993.44076916215
2298,347402.09955550486
2299,365163.31953992497
2300,327548.00497765036
2301,311292.0823987643
2302,257595.967150432
2303,236307.13118998014
2304,259128.9222380136
2305,208487.4328114863
2306,200208.02374084934
2307,207251.95545177133
2308,229065.37901461514
2309,284273.92739366496
2310,217213.0683529264
2311,208441.01098040887
2312,168119.89204630718
2313,170593.82962354133
2314,166056.47790842067
2315,182256.01054149002
2316,196064.62191022572
2317,188352.53389324684
2318,180270.58883303098
2319,179008.6242400469
2320,177702.28054624263
2321,232449.32077397965
2322,172610.7205280026
2323,190521.96083090245
2324,170998.02908347972
2325,218156.0477574575
2326,171753.78407768114
2327,203407.5267610561
2328,219792.57664898492
2329,194360.8132164629
2330,178936.9031989169
2331,374596.47362129326
2332,380049.05145222665
2333,326592.4946361757
2334,263607.8609764299
2335,270827.57613280823
2336,321056.11824466946
2337,195357.02733713738
2338,261964.80111364712
2339,201740.82185461977
2340,409436.79870633275
2341,209766.23071430373
2342,229497.2663518596
2343,229326.9112718598
2344,203773.9295637979
2345,244424.88400706713
2346,209398.41952801513
2347,198730.79401390013
2348,240461.94458182738
2349,188991.9243193264
2350,325681.0403290203
2351,279096.1309052819
2352,247954.84522365802
2353,245519.48114968563
2354,132448.29996629426
2355,138220.05765428077
2356,156771.43762692958
2357,187674.68747195986
2358,202649.96215409954
2359,136163.29597617907
2360,108239.10447850074
2361,150709.18703049907
2362,275293.2638901199
2363,131783.94532047427
2364,144099.39081327777
2365,219519.56725359283
2366,185571.75744630344
2367,222361.64272569242
2368,218117.37427402165
2369,227845.4419995273
2370,162689.33806237852
2371,174966.59557926562
2372,191958.45612279722
2373,282039.4935316253
2374,330863.641080435
2375,249292.7682889233
2376,318749.410578144
2377,375366.34687549016
2378,138420.02958914218
2379,203772.47177447818
2380,143364.40424225564
2381,174385.65855623572
2382,193138.576165058
2383,197798.7371639417
2384,242316.79763777717
2385,161537.58209725108
2386,122771.93444578958
2387,127523.09296001746
2388,102481.81971123561
2389,115778.5272660343
2390,141553.37377438674
2391,148003.99233871183
2392,119166.95826293997
2393,164722.414808954
2394,141968.14144035414
2395,208385.21874930192
2396,146278.2391742739
2397,229425.6134549132
2398,128494.77066011353
2399,63440.87568872741
2400,62197.129059543906
2401,109280.30704551886
2402,137153.00350190396
2403,159791.44817344163
2404,163835.52583962484
2405,160653.30880590365
2406,142729.14134257456
2407,130410.15958340591
2408,129284.79048607068
2409,131822.4515070074
2410,171234.4536399095
2411,111868.32806883642
2412,154349.96068254407
2413,135401.10348113813
2414,165439.75162588328
2415,144606.513092539
2416,120452.87832906246
2417,136412.97428073428
2418,129182.0112276655
2419,129662.7774666175
2420,124030.95715904975
2421,149092.77826192562
2422,109130.55736869428
2423,117497.850246335
2424,160033.26941672893
2425,172161.3017603356
2426,133866.85132240108
2427,143345.59681049484
2428,169514.25754849525
2429,110098.89027316333
2430,129224.52209502677
2431,112816.8246392839
2432,145129.6798461954
2433,136251.2647606426
2434,132609.13287398365
2435,158189.5058265747
2436,106306.55181406497
2437,102845.24240826536
2438,120337.33301543062
2439,106360.85564881214
2440,128195.28513523453
2441,86095.84280943076
2442,94260.53363058477
2443,130466.97003519456
2444,140517.21032519639
2445,94780.55480346494
2446,153306.81585321802
2447,188198.50153381086
2448,134398.59138667135
2449,119275.31113394449
2450,145095.80457316453
2451,138786.423293997
2452,197411.125577271
2453,100110.61560077078
2454,129886.38450293397
2455,105740.30050485051
2456,128940.97433497377
2457,128428.79057297792
2458,137364.9396976356
2459,112603.97375707893
2460,138038.30744304025
2461,127765.20907290166
2462,137083.214113507
2463,126319.9997862195
2464,189786.9143867992
2465,137191.16071503112
2466,107992.7932402594
2467,126956.72478352278
2468,91662.06454495396
2469,88504.41539464732
2470,183983.28985022282
2471,212932.95617787016
2472,176317.25503482483
2473,110004.08094158632
2474,85893.17713705648
2475,206034.6138268022
2476,120387.18351770037
2477,117681.30089730473
2478,158425.43023767206
2479,102508.52375121167
2480,152065.36853949365
2481,117015.81602626656
2482,118478.7961711012
2483,108708.47007132167
2484,114231.9909263773
2485,127129.79606110405
2486,153125.88188317738
2487,159414.77943902652
2488,156919.88439116487
2489,151683.35107775807
2490,141131.8557321426
2491,92320.37654449511
2492,199818.91094180092
2493,166627.5449931933
2494,154058.53674582404
2495,99762.44886991473
2496,243569.66239102004
2497,160905.83039635065
2498,107409.35555883229
2499,86801.02217540017
2500,128517.59381225563
2501,145648.24032372207
2502,145593.77121927612
2503,100279.67594638426
2504,148854.30356088257
2505,216609.31897530943
2506,242468.36468134122
2507,291814.76509345643
2508,242767.32536340482
2509,217921.91799027665
2510,213678.08041557978
2511,170071.83111319307
2512,205352.58746550686
2513,225380.96442305297
2514,244806.26404668714
2515,153730.29796917172
2516,170905.3393489307
2517,150433.8071743704
2518,157136.8222635651
2519,242690.2370098416
2520,218006.15665342513
2521,188172.5709071249
2522,223761.45428416738
2523,110244.42049751763
2524,133464.93432068315
2525,147826.79972132144
2526,141659.63192554936
2527,108995.10255032135
2528,117198.67811702666
2529,132886.74803442456
2530,120093.2629075206
2531,246606.64552563202
2532,228294.0365511268
2533,186774.80755817186
2534,235359.62260428863
2535,296903.1255371848
2536,236762.8877160176
2537,235422.81540706998
2538,182639.74524835323
2539,178180.39016335795
2540,180681.8564634348
2541,174493.41015524638
2542,170201.5371164141
2543,127786.48623963693
2544,123839.65181297543
2545,139103.1104420509
2546,128920.0162820894
2547,125973.52137237194
2548,157046.79064545734
2549,161523.20840252572
2550,1188890.6115590264
2551,142713.4578787436
2552,145517.36453530384
2553,70289.43542947344
2554,90615.40437938887
2555,114914.52303713109
2556,106252.66077462678
2557,99822.0015035478
2558,151147.63085931784
2559,142859.87503832672
2560,144013.8788852448
2561,143057.61678994965
2562,141764.05849186657
2563,146530.5356378763
2564,184436.79484604328
2565,131154.85880962474
2566,145100.73049682524
2567,138222.62109854992
2568,193936.48703812817
2569,227757.79889190674
2570,110204.73038944878
2571,202090.61162367355
2572,151377.4839545234
2573,232332.04061746947
2574,273175.6141212408
2575,140823.14890160508
2576,119044.64619306088
2577,158557.1869875227
2578,86500.58699430252
2579,79790.38344877778
2580,99282.85747849775
2581,102164.46246940343
2582,101284.8300188175
2583,267963.4011327811
2584,178071.61152350833
2585,195496.3968112404
2586,228190.70410044192
2587,198376.31561181945
2588,129824.64684475077
2589,143262.07141458106
2590,225008.3563084937
2591,230631.83981467222
2592,217905.21192361845
2593,260681.28242545226
2594,186270.57894756395
2595,205526.18030965098
2596,294207.7186940068
2597,201957.68317635884
2598,299656.20068798575
2599,337389.5304413322
2600,150198.53483172285
2601,153823.93496666636
2602,88055.60121193356
2603,104917.03845556483
2604,93460.65809302057
2605,85099.57019222624
2606,148976.07478161907
2607,206441.49473808095
2608,190756.23776702798
2609,174674.84468892665
2610,106462.64393859982
2611,122363.3637539995
2612,154898.30025043208
2613,129598.94640723785
2614,117743.82972281924
2615,157147.9913334698
2616,137085.3551279501
2617,211994.6935758614
2618,204263.01855446873
2619,203167.96327193012
2620,180335.87287402205
2621,174008.84150754742
2622,177386.92368449975
2623,231233.39052820002
2624,298735.0809525419
2625,297413.7269013084
2626,162217.0427770764
2627,155841.6439271278
2628,429660.13914655335
2629,468859.2402634868
2630,333202.78138384287
2631,471889.04699669336
2632,356306.2973877713
2633,280269.5823696536
2634,411077.3989367514
2635,156386.5036770035
2636,168115.6374932665
2637,173680.99205985526
2638,261405.11080156255
2639,182335.34237982304
2640,138648.17946417647
2641,104013.24440381974
2642,197651.10399029515
2643,102242.769335992
2644,112363.7479933807
2645,112109.38619438218
2646,95166.34714811851
2647,101720.47778620399
2648,140563.61257539003
2649,155917.66504913452
2650,133242.54600583547
2651,139797.65355902363
2652,400907.87582359585
2653,258867.3105705931
2654,262352.22416318004
2655,406238.8539828625
2656,300440.0991175934
2657,362503.00992982613
2658,314543.45280464063
2659,296392.5301849069
2660,373037.6503588129
2661,353127.8601727048
2662,370007.6407149791
2663,296828.25120566564
2664,270437.2114379564
2665,306149.78820265323
2666,274751.17881117156
2667,169432.96581838175
2668,174192.79277869686
2669,180202.50030084728
2670,279429.13865430356
2671,180773.85057707597
2672,188546.4554338538
2673,198080.65581572958
2674,194944.47677440254
2675,172992.37691162492
2676,192288.460068808
2677,202578.7868540466
2678,231774.12817589706
2679,274659.31818612036
2680,297229.5757077355
2681,382513.0372327681
2682,313386.5831937231
2683,466188.00462455244
2684,317343.403635788
2685,333561.51696310437
2686,251688.5046703171
2687,309704.4407504075
2688,209136.54104187014
2689,202690.3646471524
2690,411578.95007068163
2691,194477.4213999
2692,133697.1865035164
2693,195119.5774380726
2694,132875.80203900358
2695,187117.75196802837
2696,176898.67469912893
2697,188041.22576581273
2698,177161.4593875879
2699,183891.63512706055
2700,161966.0083492362
2701,151698.9934702576
2702,103663.11776101336
2703,123777.32484502363
2704,133152.5868649201
2705,113136.68307148719
2706,107463.08226372722
2707,115987.87748891863
2708,130673.92031542526
2709,95925.70045525132
2710,121255.01634970182
2711,266208.968195049
2712,397416.62612772005
2713,170490.96263023675
2714,149471.0820969725
2715,179881.0189515613
2716,149193.44060318015
2717,197098.6712720461
2718,217112.767880923
2719,157448.85388625652
2720,155219.30275314793
2721,130978.28523700908
2722,167662.3624534314
2723,133005.59985246553
2724,128329.3283554599
2725,129257.63862207317
2726,161381.33545909246
2727,154474.13124107046
2728,182217.05516453105
2729,148316.1497388535
2730,158443.2175189238
2731,121836.93832062527
2732,136917.61548996408
2733,152905.9766466454
2734,148139.37699133542
